"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"MAGEC3",6,6,1.9205508742192e-09,0.0044947992349002,0
"MAPK8IP2",46,46,1.9205508742192e-09,0.0308121725620784,0
"MIR1237",10,10,1.9205508742192e-09,0.00689634133591766,0
"MIR127",13,13,1.9205508742192e-09,0.00953320435160665,0
"MIR136",14,14,1.9205508742192e-09,0.00989276061072948,0
"MIR185",29,29,1.9205508742192e-09,0.0171878590135976,0
"MIR199A1",30,30,1.9205508742192e-09,0.0207404016619064,0
"MIR202",42,42,1.9205508742192e-09,0.0278178925211866,0
"MIR211",22,22,1.9205508742192e-09,0.0151462701023602,0
"MIR2278",18,18,1.9205508742192e-09,0.0121972915097477,0
"MIR299",12,12,1.9205508742192e-09,0.00893289133882142,0
"MIR301A",23,23,1.9205508742192e-09,0.0155132925581605,0
"MIR3121",12,12,1.9205508742192e-09,0.00844270345758476,0
"MIR3127",12,12,1.9205508742192e-09,0.00803113661241365,0
"MIR3138",19,19,1.9205508742192e-09,0.0127703544860248,0
"MIR3147",14,14,1.9205508742192e-09,0.00993952606538684,0
"MIR3165",33,33,1.9205508742192e-09,0.0226564227191108,0
"MIR32",11,11,1.9205508742192e-09,0.00754764151746878,0
"MIR369",13,13,1.9205508742192e-09,0.00952763552693962,0
"MIR371A",15,15,1.9205508742192e-09,0.0112198018258722,0
"MIR371B",15,15,1.9205508742192e-09,0.0112198018258721,0
"MIR372",15,15,1.9205508742192e-09,0.0112198018258721,0
"MIR373",20,20,1.9205508742192e-09,0.0142055116427393,0
"MIR409",14,14,1.9205508742192e-09,0.0102841780051043,0
"MIR410",12,12,1.9205508742192e-09,0.00871556951740782,0
"MIR411",10,10,1.9205508742192e-09,0.00720202707364279,0
"MIR412",14,14,1.9205508742192e-09,0.0102841780051043,0
"MIR432",13,13,1.9205508742192e-09,0.00920647102723151,0
"MIR433",11,11,1.9205508742192e-09,0.00804953769793179,0
"MIR4422",17,17,1.9205508742192e-09,0.0119152624066299,0
"MIR4503",24,24,1.9205508742192e-09,0.0156606332349808,0
"MIR4518",11,11,1.9205508742192e-09,0.00791548724466964,0
"MIR4675",15,15,1.9205508742192e-09,0.00965865491067661,0
"MIR4685",9,9,1.9205508742192e-09,0.00661380599821407,0
"MIR4688",11,11,1.9205508742192e-09,0.00779017309332774,0
"MIR4711",21,21,1.9205508742192e-09,0.0148056707804712,0
"MIR548F4",10,10,1.9205508742192e-09,0.00663927646986627,0
"MIR631",18,18,1.9205508742192e-09,0.0127722044327927,0
"MIR656",12,12,1.9205508742192e-09,0.00872579207380315,0
"MIRLET7A2",30,30,1.9205508742192e-09,0.0198004111488554,0
"MOS",19,19,1.9205508742192e-09,0.0135260979950156,0
"MRGPRX1",30,30,1.9205508742192e-09,0.0202969038472268,0
"MROH7",29,29,1.9205508742192e-09,0.0195023082968254,0
"MROH7-TTC4",29,29,1.9205508742192e-09,0.0195023082968254,0
"MROH9",15,15,1.9205508742192e-09,0.0100766079248647,0
"MRS2P2",13,13,1.9205508742192e-09,0.00929611838488635,0
"MS4A13",26,26,1.9205508742192e-09,0.0187312399746957,0
"NAP1L6",22,22,1.9205508742192e-09,0.0157943913759389,0
"NCCRP1",50,50,1.9205508742192e-09,0.0328651692390971,0
"NLRP11",17,17,1.9205508742192e-09,0.0116835128590479,0
"NLRP4",17,17,1.9205508742192e-09,0.0116835128590479,0
"NMS",25,25,1.9205508742192e-09,0.0181077519228776,0
"NOX5",20,20,1.9205508742192e-09,0.0139523674956146,0
"NXF3",13,13,1.9205508742192e-09,0.0098545208513135,0
"OR10AD1",11,11,1.9205508742192e-09,0.00778660997709596,0
"OR10S1",23,23,1.9205508742192e-09,0.0156999082885339,0
"OR11H6",15,15,1.9205508742192e-09,0.00975859209508146,0
"OR13C8",7,7,1.9205508742192e-09,0.00549885399606418,0
"OR13G1",7,7,1.9205508742192e-09,0.00465486022820465,0
"OR14A16",5,5,1.9205508742192e-09,0.00371198240035833,0
"OR1C1",7,7,1.9205508742192e-09,0.0051289577344159,0
"OR1F1",19,19,1.9205508742192e-09,0.0129557286344585,0
"OR1J4",9,9,1.9205508742192e-09,0.0062948872780127,0
"OR1N1",11,11,1.9205508742192e-09,0.00777979080663048,0
"OR2C3",15,15,1.9205508742192e-09,0.010541960360483,0
"OR2L3",3,3,1.9205508742192e-09,0.00229058323773835,0
"OR2T4",12,12,1.9205508742192e-09,0.00790947416516065,0
"OR2T6",15,15,1.9205508742192e-09,0.0104704866596033,0
"OR2W5",9,9,1.9205508742192e-09,0.00589337172639571,0
"OR2Z1",20,20,1.9205508742192e-09,0.0135998718278583,0
"OR4C15",5,5,1.9205508742192e-09,0.00349287374358639,0
"OR4C3",20,20,1.9205508742192e-09,0.0135089917344084,0
"OR4K14",10,10,1.9205508742192e-09,0.0068486218861015,0
"OR4N5",24,24,1.9205508742192e-09,0.0159460712622959,0
"OR4Q3",9,9,1.9205508742192e-09,0.00635400183796,0
"OR51F2",13,13,1.9205508742192e-09,0.00938508205580576,0
"OR52D1",16,16,1.9205508742192e-09,0.0106770912779058,0
"OR5M11",8,8,1.9205508742192e-09,0.00618140310261217,0
"OR6F1",11,11,1.9205508742192e-09,0.00779370001235124,0
"OR6K2",14,14,1.9205508742192e-09,0.00976957320177674,0
"OR7G3",24,24,1.9205508742192e-09,0.0160530310713265,0
"OR8U1",8,8,1.9205508742192e-09,0.00595052033490523,0
"OR8U8",7,7,1.9205508742192e-09,0.00546062860044711,0
"OR9G1",19,19,1.9205508742192e-09,0.0133431869200856,0
"OR9G9",18,18,1.9205508742192e-09,0.0125677575785623,0
"PABPC1P2",6,6,1.9205508742192e-09,0.00457942610384193,0
"PAX4",16,16,1.9205508742192e-09,0.0110886887098807,0
"PCDH15",27,27,1.9205508742192e-09,0.0193346049262232,0
"PCDHA1",20,20,1.9205508742192e-09,0.0142358435795663,0
"PCDHA13",30,30,1.9205508742192e-09,0.0218983763952701,0
"PCDHA4",32,32,1.9205508742192e-09,0.0219902502190826,0
"PCDHA8",25,25,1.9205508742192e-09,0.0175933956682086,0
"PCDHB10",19,19,1.9205508742192e-09,0.0137472892304365,0
"PCDHB3",32,32,1.9205508742192e-09,0.0232436960560696,0
"PCDHGA6",20,20,1.9205508742192e-09,0.0142295378241865,0
"PCDHGA8",17,17,1.9205508742192e-09,0.0127431106305135,0
"PCDHGB4",21,21,1.9205508742192e-09,0.0155146443722068,0
"PCDHGB5",22,22,1.9205508742192e-09,0.0157858753850616,0
"PCSK6",40,40,1.9205508742192e-09,0.0265670373662997,0
"PDE4C",19,19,1.9205508742192e-09,0.0135464954673568,0
"PECAM1",40,40,1.9205508742192e-09,0.0262274653613022,0
"PGCP1",13,13,1.9205508742192e-09,0.00881465835916835,0
"PGK2",16,16,1.9205508742192e-09,0.0101800704864715,0
"PLA2G4B",39,39,1.9205508742192e-09,0.0255020417128288,0
"PLAC4",18,18,1.9205508742192e-09,0.0126840928089558,0
"PLEKHG4B",13,13,1.9205508742192e-09,0.00916333870555654,0
"PLIN4",39,39,1.9205508742192e-09,0.0267171125345405,0
"PM20D1",23,23,1.9205508742192e-09,0.0157658854066636,0
"PNOC",35,35,1.9205508742192e-09,0.0232629996063339,0
"POTEF",23,23,1.9205508742192e-09,0.016020902064688,0
"PPP1R3A",12,12,1.9205508742192e-09,0.00874462610700617,0
"PRAMEF12",9,9,1.9205508742192e-09,0.00653250598312303,0
"PRDM7",40,40,1.9205508742192e-09,0.0271814968207684,0
"PRKACG",11,11,1.9205508742192e-09,0.00832876776468934,0
"PRPH2",28,28,1.9205508742192e-09,0.0171529313161966,0
"PRR23C",15,15,1.9205508742192e-09,0.0104745238820834,0
"PRSS57",19,19,1.9205508742192e-09,0.0137711531348727,0
"PSTPIP1",43,43,1.9205508742192e-09,0.0294685473546972,0
"QRICH2",16,16,1.9205508742192e-09,0.0102897034763468,0
"R3HDM4",71,71,1.9205508742192e-09,0.0479100226830972,0
"RAX2",21,21,1.9205508742192e-09,0.0152307632353576,0
"RBMXL3",11,11,1.9205508742192e-09,0.00774664225707849,0
"RDH16",28,28,1.9205508742192e-09,0.0185335557661497,0
"RGR",14,14,1.9205508742192e-09,0.00976808364615383,0
"RHD",25,25,1.9205508742192e-09,0.0168588537656888,0
"RHOU",40,40,1.9205508742192e-09,0.0253780472136039,0
"RHOXF2",5,5,1.9205508742192e-09,0.00383973737618829,0
"RHOXF2B",5,5,1.9205508742192e-09,0.00383973737618829,0
"RNF148",8,8,1.9205508742192e-09,0.00525101047039416,0
"RNU5D-1",20,20,1.9205508742192e-09,0.012849024890528,0
"RNU5E-1",20,20,1.9205508742192e-09,0.012849024890528,0
"RPA4",8,8,1.9205508742192e-09,0.00612996057113919,0
"RPL10L",15,15,1.9205508742192e-09,0.0107946001205855,0
"RSAD2",27,27,1.9205508742192e-09,0.01771118003632,0
"RTL1",13,13,1.9205508742192e-09,0.00928284463212229,0
"SCARNA22",8,8,1.9205508742192e-09,0.00582821145699197,0
"SCGN",43,43,1.9205508742192e-09,0.0305787557567392,0
"SFTPD",21,21,1.9205508742192e-09,0.014459018763715,0
"SHD",38,38,1.9205508742192e-09,0.0263854411648275,0
"SKINTL",20,20,1.9205508742192e-09,0.0145645544800402,0
"SLC1A7",19,19,1.9205508742192e-09,0.0130734096997563,0
"SLC30A2",39,39,1.9205508742192e-09,0.0263992576318415,0
"SLED1",19,19,1.9205508742192e-09,0.0120326599159394,0
"SNORA70C",14,14,1.9205508742192e-09,0.00978056386838921,0
"SNORD114-31",19,19,1.9205508742192e-09,0.011764550572826,0
"SNORD115-15",7,7,1.9205508742192e-09,0.00455338026520226,0
"SNORD115-2",7,7,1.9205508742192e-09,0.00491692914748888,0
"SNORD115-20",7,7,1.9205508742192e-09,0.00455338026520226,0
"SNORD115-21",7,7,1.9205508742192e-09,0.00455338026520226,0
"SNORD115-3",8,8,1.9205508742192e-09,0.00569129858164731,0
"SNORD116-8",16,16,1.9205508742192e-09,0.0108288404905947,0
"SNRPN",31,31,1.9205508742192e-09,0.0207823409155323,0
"SOGA1",35,35,1.9205508742192e-09,0.0232066147513622,0
"SOX30",41,41,1.9205508742192e-09,0.0281954965232405,0
"SP6",25,25,1.9205508742192e-09,0.0172405403913679,0
"SPATA21",11,11,1.9205508742192e-09,0.00818404823478679,0
"SPATA31E1",30,30,1.9205508742192e-09,0.0217706454476694,0
"SPATA8",9,9,1.9205508742192e-09,0.00649149408160515,0
"SPESP1",22,22,1.9205508742192e-09,0.0152124382533636,0
"SSX2",4,4,1.9205508742192e-09,0.00280486588293112,0
"SSX2B",4,4,1.9205508742192e-09,0.00280486588293112,0
"SSX3",19,19,1.9205508742192e-09,0.0124873224616398,0
"TARM1",9,9,1.9205508742192e-09,0.00610811249199069,0
"TAS2R16",6,6,1.9205508742192e-09,0.00465931078660178,0
"TAS2R39",15,15,1.9205508742192e-09,0.0102917392676346,0
"TCEB3B",21,21,1.9205508742192e-09,0.0148036009418688,0
"TCTEX1D1",36,36,1.9205508742192e-09,0.0260105224969524,0
"TEDDM1",17,17,1.9205508742192e-09,0.0126998301885113,0
"TMEM119",34,34,1.9205508742192e-09,0.0232204107773865,0
"TMEM45B",49,49,1.9205508742192e-09,0.0331309870631088,0
"TP53TG3",18,18,1.9205508742192e-09,0.0109282174562071,0
"TP53TG3B",15,15,1.9205508742192e-09,0.00875137914192386,0
"TP53TG3C",15,15,1.9205508742192e-09,0.00875137914192387,0
"TPTE",15,15,1.9205508742192e-09,0.00937349363963367,0
"TRPC7",31,31,1.9205508742192e-09,0.0225792029205582,0
"UNC13C",10,10,1.9205508742192e-09,0.00697501270072379,0
"USP29",9,9,1.9205508742192e-09,0.00588690545037646,0
"VN1R2",7,7,1.9205508742192e-09,0.00515548453947338,0
"XCR1",19,19,1.9205508742192e-09,0.013431829025784,0
"ZHX3",32,32,1.9205508742192e-09,0.0216273275490239,0
"ZNF117",15,15,1.9205508742192e-09,0.00935006007506411,0
"ZNF383",29,29,1.9205508742192e-09,0.0201884139832385,0
"ZNF560",23,23,1.9205508742192e-09,0.0156790712122611,0
"ZNF648",15,15,1.9205508742192e-09,0.0112480980489632,0
"ZNF679",3,3,1.9205508742192e-09,0.00221019417489948,0
"ZSCAN12P1",24,24,1.9205508742192e-09,0.0167487053032801,0
"ABCG8",44,44,1.9205508742192e-09,0.028472834646021,0
"ACSBG1",14,14,1.9205508742192e-09,0.00888130160893563,0
"AMPD1",8,8,1.9205508742192e-09,0.00518047372942474,0
"ANKRD7",21,21,1.9205508742192e-09,0.0138447710496905,0
"ASB11",15,15,1.9205508742192e-09,0.00977280778969464,0
"ASB4",18,18,1.9205508742192e-09,0.0121806470181606,0
"ATP11AUN",16,16,1.9205508742192e-09,0.0112093902108285,0
"BANF2",15,15,1.9205508742192e-09,0.00921097443538905,0
"C17ORF77",8,8,1.9205508742192e-09,0.00572555644921222,0
"C2ORF83",5,5,1.9205508742192e-09,0.00291330659072293,0
"C7ORF33",18,18,1.9205508742192e-09,0.0113884536846563,0
"CCKAR",21,21,1.9205508742192e-09,0.0147266579603518,0
"CDH26",17,17,1.9205508742192e-09,0.010420909298459,0
"CDK15",32,32,1.9205508742192e-09,0.0196001556797379,0
"CETP",18,18,1.9205508742192e-09,0.0114099631445791,0
"CHRNB3",19,19,1.9205508742192e-09,0.0116072787936876,0
"CLRN1",22,22,1.9205508742192e-09,0.0149059095844557,0
"CLRN1-AS1",23,23,1.9205508742192e-09,0.0155158255630629,0
"CMTM5",22,22,1.9205508742192e-09,0.0142196198241036,0
"COL9A1",10,10,1.9205508742192e-09,0.0067316518836052,0
"COLQ",22,22,1.9205508742192e-09,0.0137192638600471,0
"CRSP8P",17,17,1.9205508742192e-09,0.0111448629899306,0
"CSRP3",28,28,1.9205508742192e-09,0.0163671438538934,0
"CST11",13,13,1.9205508742192e-09,0.00895798310291216,0
"CST13P",8,8,1.9205508742192e-09,0.0050288161949857,0
"CYMP",14,14,1.9205508742192e-09,0.00984296132056414,0
"CYP27C1",15,15,1.9205508742192e-09,0.0106968841194166,0
"DAO",28,28,1.9205508742192e-09,0.0177480631028628,0
"DEFB125",7,7,1.9205508742192e-09,0.00458026440842897,0
"DEFB136",15,15,1.9205508742192e-09,0.00949966871484882,0
"DGCR9",18,18,1.9205508742192e-09,0.00971059274556836,0
"DPPA5",10,10,1.9205508742192e-09,0.00659002708776547,0
"DPRXP4",9,9,1.9205508742192e-09,0.00578402577185014,0
"DRP2",17,17,1.9205508742192e-09,0.0112482608545498,0
"EIF5AL1",7,7,1.9205508742192e-09,0.00410804380467871,0
"FABP2",11,11,1.9205508742192e-09,0.00709215574842787,0
"FAM107B",30,30,1.9205508742192e-09,0.019778354293873,0
"FAM183A",44,44,1.9205508742192e-09,0.0289963157001965,0
"FAM26D",21,21,1.9205508742192e-09,0.0134115761112556,0
"FRMPD2",18,18,1.9205508742192e-09,0.0114314541279944,0
"GLIS1",32,32,1.9205508742192e-09,0.021780195811332,0
"GPR1",20,20,1.9205508742192e-09,0.0133865786092632,0
"GRIP2",17,17,1.9205508742192e-09,0.0115354230690611,0
"GZMK",14,14,1.9205508742192e-09,0.00963622158820905,0
"HHLA2",16,16,1.9205508742192e-09,0.0105447950153365,0
"HIF3A",33,33,1.9205508742192e-09,0.0220091846751735,0
"IGFL3",11,11,1.9205508742192e-09,0.00745752278899514,0
"IGIP",19,19,1.9205508742192e-09,0.0118729890978089,0
"IGLL5",18,18,1.9205508742192e-09,0.011221721603389,0
"KCNS1",32,32,1.9205508742192e-09,0.0223273724854251,0
"KIAA1211",10,10,1.9205508742192e-09,0.00654078053727705,0
"KLK7",12,12,1.9205508742192e-09,0.00817237246459061,0
"KRT18P55",19,19,1.9205508742192e-09,0.013821207500747,0
"KRT27",5,5,1.9205508742192e-09,0.00337205180827556,0
"KRT35",12,12,1.9205508742192e-09,0.00766727924918196,0
"LAIR2",5,5,1.9205508742192e-09,0.00311236615944052,0
"LECT2",15,15,1.9205508742192e-09,0.00937031478485395,0
"LEUTX",7,7,1.9205508742192e-09,0.00396127868679143,0
"LINC00264",6,6,1.9205508742192e-09,0.00383516968150528,0
"LRRC18",10,10,1.9205508742192e-09,0.0061884571051118,0
"LRRD1",16,16,1.9205508742192e-09,0.0107576874916504,0
"MAP3K15",36,36,1.9205508742192e-09,0.0243423319525896,0
"METTL24",28,28,1.9205508742192e-09,0.019367885090102,0
"MIR1537",14,14,1.9205508742192e-09,0.00836201375724991,0
"MIR1910",9,9,1.9205508742192e-09,0.00599801289806299,0
"MIR4288",11,11,1.9205508742192e-09,0.00712041923405984,0
"MIR4788",8,8,1.9205508742192e-09,0.00479003979742115,0
"MIR5095",7,7,1.9205508742192e-09,0.00478125510329536,0
"MIR575",14,14,1.9205508742192e-09,0.00922803972641731,0
"MIR578",20,20,1.9205508742192e-09,0.0141287231264433,0
"MIR934",10,10,1.9205508742192e-09,0.00593437877651982,0
"NACA2",17,17,1.9205508742192e-09,0.011449982606974,0
"OR10A5",15,15,1.9205508742192e-09,0.0102704917620932,0
"OR4F15",7,7,1.9205508742192e-09,0.00467258004531325,0
"PAEP",37,37,1.9205508742192e-09,0.0225117645763282,0
"PKP1",35,35,1.9205508742192e-09,0.0220889160920164,0
"PLB1",7,7,1.9205508742192e-09,0.00411987036633236,0
"PLEKHG7",34,34,1.9205508742192e-09,0.0216099402373413,0
"PROK1",12,12,1.9205508742192e-09,0.00784611846880189,0
"RGAG1",39,39,1.9205508742192e-09,0.0258849222780161,0
"RGN",34,34,1.9205508742192e-09,0.0222672498697098,0
"RPL13AP3",12,12,1.9205508742192e-09,0.00815833384797519,0
"RSPO1",32,32,1.9205508742192e-09,0.0213060566999249,0
"SCGB1D4",6,6,1.9205508742192e-09,0.00325359962960975,0
"SERPINE3",24,24,1.9205508742192e-09,0.0157013063142035,0
"SH3D19",28,28,1.9205508742192e-09,0.0178045289410634,0
"SLC10A6",22,22,1.9205508742192e-09,0.0146692762678117,0
"SLN",17,17,1.9205508742192e-09,0.0108405091871201,0
"SNORD114-20",25,25,1.9205508742192e-09,0.0162513045672038,0
"SNORD114-21",23,23,1.9205508742192e-09,0.0148547625638484,0
"SNORD114-22",22,22,1.9205508742192e-09,0.0145476602822133,0
"SNORD114-7",11,11,1.9205508742192e-09,0.00772951817231099,0
"SRPRB",25,25,1.9205508742192e-09,0.0161768350126942,0
"STON1",50,50,1.9205508742192e-09,0.0322596484205213,0
"STON1-GTF2A1L",47,47,1.9205508742192e-09,0.0306526686581125,0
"TAS2R42",8,8,1.9205508742192e-09,0.00486844466969223,0
"TAT",11,11,1.9205508742192e-09,0.00672947439360359,0
"TBX5",26,26,1.9205508742192e-09,0.0175024589092271,0
"TEKT1",32,32,1.9205508742192e-09,0.0203743466023087,0
"TMED11P",10,10,1.9205508742192e-09,0.00656068064088832,0
"TMEM27",17,17,1.9205508742192e-09,0.0113758286120417,0
"TMSB15A",34,34,1.9205508742192e-09,0.0241694201781014,0
"TUSC5",8,8,1.9205508742192e-09,0.00557534479293065,0
"UNCX",29,29,1.9205508742192e-09,0.0193663361632399,0
"USP17L2",10,10,1.9205508742192e-09,0.00627521829813246,0
"VSIG1",10,10,1.9205508742192e-09,0.00687130980650103,0
"WFDC12",23,23,1.9205508742192e-09,0.0152553115266923,0
"ABHD16B",31,31,1.9205508742192e-09,0.0197216864363207,0
"ACTG2",18,18,1.9205508742192e-09,0.0123889192918695,0
"ARHGEF15",28,28,1.9205508742192e-09,0.019414794623312,0
"ASPRV1",18,18,1.9205508742192e-09,0.012675575336121,0
"C11ORF85",19,19,1.9205508742192e-09,0.0128289140422041,0
"C14ORF23",41,41,1.9205508742192e-09,0.0287745675794542,0
"C2ORF66",29,29,1.9205508742192e-09,0.0196935571836176,0
"CCDC79",15,15,1.9205508742192e-09,0.0102984417497633,0
"CCR2",19,19,1.9205508742192e-09,0.013216877502544,0
"CD207",16,16,1.9205508742192e-09,0.0112554054742701,0
"CHRM2",29,29,1.9205508742192e-09,0.0208095537114005,0
"CHRNG",26,26,1.9205508742192e-09,0.0183249735703824,0
"CLIP3",33,33,1.9205508742192e-09,0.0226225022013416,0
"CST6",64,64,1.9205508742192e-09,0.0403682294241844,0
"CYP2D7P",10,10,1.9205508742192e-09,0.00651994017424201,0
"DHH",30,30,1.9205508742192e-09,0.0210071233217848,0
"DOK7",59,59,1.9205508742192e-09,0.0367083403560687,0
"GFRA3",56,56,1.9205508742192e-09,0.0366286124556417,0
"GLYATL3",13,13,1.9205508742192e-09,0.00966608008220575,0
"GNB3",29,29,1.9205508742192e-09,0.0193338803122678,0
"GOLGA7B",47,47,1.9205508742192e-09,0.032978019797304,0
"GPR25",27,27,1.9205508742192e-09,0.0188706905898946,0
"GPR75",29,29,1.9205508742192e-09,0.0211230713716285,0
"GPR75-ASB3",26,26,1.9205508742192e-09,0.0189249649356358,0
"HOXA2",28,28,1.9205508742192e-09,0.0187141587378969,0
"IDI2",13,13,1.9205508742192e-09,0.00887242571158552,0
"LFNG",64,64,1.9205508742192e-09,0.042005052257204,0
"LHCGR",26,26,1.9205508742192e-09,0.0177964346496632,0
"LINC00319",25,25,1.9205508742192e-09,0.017952169858285,0
"MFAP4",52,52,1.9205508742192e-09,0.0338723541188358,0
"MIR3620",25,25,1.9205508742192e-09,0.0172926194472442,0
"MIR3666",18,18,1.9205508742192e-09,0.01264086416842,0
"MIR3940",22,22,1.9205508742192e-09,0.0152202362278584,0
"MIR4326",11,11,1.9205508742192e-09,0.00792201919043558,0
"MIR4465",7,7,1.9205508742192e-09,0.00529605941908256,0
"MIR4529",44,44,1.9205508742192e-09,0.0286712759398687,0
"MIR4540",29,29,1.9205508742192e-09,0.0209910007862255,0
"MIR4656",13,13,1.9205508742192e-09,0.00887520912926323,0
"MIR4692",56,56,1.9205508742192e-09,0.0357020908182124,0
"MIR4722",17,17,1.9205508742192e-09,0.0117021968864108,0
"MIR4735",5,5,1.9205508742192e-09,0.0037146101177291,0
"MIR4758",13,13,1.9205508742192e-09,0.00887201100543894,0
"MIR586",15,15,1.9205508742192e-09,0.0102969567580843,0
"MIR645",22,22,1.9205508742192e-09,0.0155853364560993,0
"MIR671",25,25,1.9205508742192e-09,0.0161289407103886,0
"MIR943",14,14,1.9205508742192e-09,0.010159181282496,0
"MSANTD1",28,28,1.9205508742192e-09,0.0202676600912141,0
"NEB",15,15,1.9205508742192e-09,0.0101617987881861,0
"OR2D3",6,6,1.9205508742192e-09,0.00435409907158674,0
"OR52W1",18,18,1.9205508742192e-09,0.0125448408015296,0
"PDCL2",24,24,1.9205508742192e-09,0.0171772219756269,0
"PDE1C",38,38,1.9205508742192e-09,0.025377868513095,0
"PGBD3",8,8,1.9205508742192e-09,0.00524236081039275,0
"PIP5K1P1",9,9,1.9205508742192e-09,0.00598113555732608,0
"PNLDC1",26,26,1.9205508742192e-09,0.0176154618315699,0
"POSTN",17,17,1.9205508742192e-09,0.0119375430349326,0
"PPAPDC3",42,42,1.9205508742192e-09,0.0282812329272988,0
"RAB3B",51,51,1.9205508742192e-09,0.0356068500068154,0
"RPS2P32",44,44,1.9205508742192e-09,0.0304678311720803,0
"SEPN1",50,50,1.9205508742192e-09,0.0343491194853961,0
"SLC26A3",10,10,1.9205508742192e-09,0.00690004651168754,0
"SLC45A1",14,14,1.9205508742192e-09,0.0100141975812175,0
"SLC4A3",42,42,1.9205508742192e-09,0.0284686145762681,0
"SLC4A4",41,41,1.9205508742192e-09,0.0290080513855816,0
"SLC9A3",28,28,1.9205508742192e-09,0.0196665978982408,0
"SNORA53",14,14,1.9205508742192e-09,0.0100157550804657,0
"SNORA56",39,39,1.9205508742192e-09,0.0275652127831527,0
"SNORD117",17,17,1.9205508742192e-09,0.012014551263104,0
"SNORD23",6,6,1.9205508742192e-09,0.00421976013171009,0
"SNORD96B",23,23,1.9205508742192e-09,0.0148328017074594,0
"SOD3",49,49,1.9205508742192e-09,0.0329340731407112,0
"SYCP3",12,12,1.9205508742192e-09,0.00804858856904513,0
"SYNE1",35,35,1.9205508742192e-09,0.0242413416444016,0
"TFAP2E",33,33,1.9205508742192e-09,0.0231891578121465,0
"TMEM54",45,45,1.9205508742192e-09,0.0314194144481749,0
"TMPRSS15",9,9,1.9205508742192e-09,0.0068288221881572,0
"WNT4",39,39,1.9205508742192e-09,0.02631550119636,0
"ZC2HC1B",16,16,1.9205508742192e-09,0.0106986951499353,0
"ZNF358",63,63,1.9205508742192e-09,0.042532039323377,0
"ZNF662",20,20,1.9205508742192e-09,0.0137231470280324,0
"AADACL2",8,8,1.9205508742192e-09,0.00607382586746343,0
"AADACL4",11,11,1.9205508742192e-09,0.00817886180333207,0
"ABCB5",4,4,1.9205508742192e-09,0.0031921395438635,0
"ACRC",18,18,1.9205508742192e-09,0.0126157964223839,0
"ACTBL2",34,34,1.9205508742192e-09,0.0231233389171029,0
"ACTL7A",24,24,1.9205508742192e-09,0.0169454107309486,0
"ACTL7B",17,17,1.9205508742192e-09,0.0117445524219485,0
"ACTRT2",8,8,1.9205508742192e-09,0.00566616329698575,0
"ADAM21P1",4,4,1.9205508742192e-09,0.00318382016396488,0
"ADAMTSL1",37,37,1.9205508742192e-09,0.0248947098233588,0
"ADH7",10,10,1.9205508742192e-09,0.00735918501457013,0
"AGAP4",10,10,1.9205508742192e-09,0.0059131448585955,0
"AGAP6",7,7,1.9205508742192e-09,0.00389942584060205,0
"AGPAT4-IT1",31,31,1.9205508742192e-09,0.020705477196282,0
"AGXT",40,40,1.9205508742192e-09,0.0260317089128201,0
"AKNAD1",18,18,1.9205508742192e-09,0.0120288932998178,0
"AKR1D1",33,33,1.9205508742192e-09,0.0207392004259848,0
"ALG1L2",10,10,1.9205508742192e-09,0.0070011501096161,0
"ALOX12B",20,20,1.9205508742192e-09,0.0140823684585286,0
"ALPI",14,14,1.9205508742192e-09,0.00932427821511144,0
"AMTN",14,14,1.9205508742192e-09,0.0101004264327079,0
"AMY2B",9,9,1.9205508742192e-09,0.0060745555506334,0
"ANGPT4",12,12,1.9205508742192e-09,0.00897774729124,0
"ANKRD36BP1",6,6,1.9205508742192e-09,0.00443079678434881,0
"ANP32A-IT1",14,14,1.9205508742192e-09,0.0103731544024128,0
"ANXA2P1",6,6,1.9205508742192e-09,0.00442152466545348,0
"ANXA2P3",7,7,1.9205508742192e-09,0.00487750988144168,0
"ANXA8L1",15,15,1.9205508742192e-09,0.00914920523958079,0
"AOAH",26,26,1.9205508742192e-09,0.0186766343916555,0
"AP1B1P1",26,26,1.9205508742192e-09,0.0172610632058175,0
"AQP4",18,18,1.9205508742192e-09,0.0132626305842671,0
"AQP4-AS1",26,26,1.9205508742192e-09,0.0187095111266295,0
"AQP9",26,26,1.9205508742192e-09,0.0176503036509365,0
"ARGFX",6,6,1.9205508742192e-09,0.00461040219080968,0
"ARHGEF33",13,13,1.9205508742192e-09,0.00918125473600148,0
"ASAH2",27,27,1.9205508742192e-09,0.0168653086764817,0
"ASB17",12,12,1.9205508742192e-09,0.00860525706158709,0
"ASB18",15,15,1.9205508742192e-09,0.0108087997062231,0
"ASCL5",12,12,1.9205508742192e-09,0.00766783183298381,0
"ASZ1",21,21,1.9205508742192e-09,0.0145107659641737,0
"ATP6V0D2",10,10,1.9205508742192e-09,0.00771774607238912,0
"ATP6V1B1",23,23,1.9205508742192e-09,0.0154573265751829,0
"AWAT2",9,9,1.9205508742192e-09,0.00686218292046811,0
"AZU1",22,22,1.9205508742192e-09,0.014913276214347,0
"BACE1-AS",10,10,1.9205508742192e-09,0.00660908510777829,0
"BEST3",19,19,1.9205508742192e-09,0.0127076837297126,0
"BLID",18,18,1.9205508742192e-09,0.0130194914944404,0
"BPESC1",21,21,1.9205508742192e-09,0.0145279930245524,0
